-0.16519,-171.49,35.064,-1.543,-1.7082
-0.15542,4.8828,-0.24734,-1.5527,-1.7082
-0.11148,4.8828,-0.42178,-1.5967,-1.7082
-0.072417,4.8828,-0.57716,-1.6357,-1.7082
-0.052885,0,0.32188,-1.6553,-1.7082
-0.033354,0,0.24419,-1.6748,-1.7082
0.010591,4.8828,-0.90808,-1.7188,-1.7082
0.035005,4.8828,-1.006,-1.7432,-1.7082
0.054537,0,-0.10799,-1.7627,-1.7082
0.078951,4.8828,-1.1829,-1.7871,-1.7082
0.10336,0,-0.30492,-1.8115,-1.7082
0.12778,4.8828,-1.3803,-1.8359,-1.7082
0.14731,4.8828,-1.4598,-1.8555,-1.7082
0.15708,0,-0.52383,-1.8652,-1.7082
0.16196,0,-0.54497,-1.8701,-1.7082
0.15708,0,-0.52704,-1.8652,-1.7082
0.14243,-4.8828,0.50661,-1.8506,-1.7082
0.12778,0,-0.41272,-1.8359,-1.7082
0.11313,-4.8828,0.62122,-1.8213,-1.7082
0.10336,0,-0.31737,-1.8115,-1.7082
0.093599,0,-0.27929,-1.8018,-1.7082
0.088716,0,-0.26067,-1.7969,-1.7082
0.083833,0,-0.24199,-1.792,-1.7082
0.083833,0,-0.24283,-1.792,-1.7082
0.083833,0,-0.24366,-1.792,-1.7082
0.083833,0,-0.2445,-1.792,-1.7082
0.083833,-4.8828,0.73121,-1.792,-1.7082
0.093599,4.8828,-1.2619,-1.8018,-1.7082
0.098482,0,-0.3058,-1.8066,-1.7082
0.10336,4.8828,-1.3029,-1.8115,-1.7082
0.10336,0,-0.32737,-1.8115,-1.7082
0.10336,0,-0.3284,-1.8115,-1.7082
0.098482,0,-0.30988,-1.8066,-1.7082
0.098482,0,-0.31086,-1.8066,-1.7082
0.093599,-4.8828,0.68425,-1.8018,-1.7082
0.093599,0,-0.29326,-1.8018,-1.7082
0.093599,0,-0.29419,-1.8018,-1.7082
0.088716,0,-0.27556,-1.7969,-1.7082
0.083833,0,-0.25689,-1.792,-1.7082
0.078951,0,-0.23817,-1.7871,-1.7082
0.078951,0,-0.23896,-1.7871,-1.7082
0.074068,0,-0.22019,-1.7822,-1.7082
0.069185,-4.8828,0.77517,-1.7773,-1.7082
0.069185,0,-0.20209,-1.7773,-1.7082
0.069185,0,-0.20278,-1.7773,-1.7082
0.069185,0,-0.20348,-1.7773,-1.7082
0.069185,0,-0.20417,-1.7773,-1.7082
0.069185,0,-0.20486,-1.7773,-1.7082
0.074068,0,-0.22513,-1.7822,-1.7082
0.078951,0,-0.24541,-1.7871,-1.7082
0.083833,4.8828,-1.2423,-1.792,-1.7082
0.088716,0,-0.28612,-1.7969,-1.7082
0.088716,0,-0.28701,-1.7969,-1.7082
0.093599,0,-0.30747,-1.8018,-1.7082
0.093599,0,-0.30841,-1.8018,-1.7082
0.093599,0,-0.30934,-1.8018,-1.7082
0.093599,4.8828,-1.2868,-1.8018,-1.7082
0.088716,0,-0.29164,-1.7969,-1.7082
0.093599,0,-0.3121,-1.8018,-1.7082
0.093599,4.8828,-1.2896,-1.8018,-1.7082
0.093599,0,-0.31397,-1.8018,-1.7082
0.093599,0,-0.3149,-1.8018,-1.7082
0.093599,0,-0.31584,-1.8018,-1.7082
0.088716,0,-0.29721,-1.7969,-1.7082
0.088716,0,-0.2981,-1.7969,-1.7082
0.083833,0,-0.27943,-1.792,-1.7082
0.083833,0,-0.28027,-1.792,-1.7082
0.078951,0,-0.26155,-1.7871,-1.7082
0.078951,0,-0.26234,-1.7871,-1.7082
0.078951,0,-0.26313,-1.7871,-1.7082
0.078951,0,-0.26392,-1.7871,-1.7082
0.074068,0,-0.24514,-1.7822,-1.7082
0.074068,0,-0.24588,-1.7822,-1.7082
0.074068,0,-0.24662,-1.7822,-1.7082
0.074068,0,-0.24736,-1.7822,-1.7082
0.069185,0,-0.22854,-1.7773,-1.7082
0.069185,0,-0.22925,-1.7773,-1.7082
0.069185,0,-0.22994,-1.7773,-1.7082
0.069185,0,-0.23064,-1.7773,-1.7082
0.069185,0,-0.23133,-1.7773,-1.7082
0.069185,4.8828,-1.2086,-1.7773,-1.7082
0.064302,0,-0.21314,-1.7725,-1.7082
0.064302,0,-0.21378,-1.7725,-1.7082
0.064302,0,-0.21442,-1.7725,-1.7082
0.064302,0,-0.21506,-1.7725,-1.7082
0.064302,0,-0.21568,-1.7725,-1.7082
0.064302,0,-0.21632,-1.7725,-1.7082
