-3.3408,0,681.53,0.009,0.032386
-3.3206,-2.374,13.757,0.0091758,0.03242
-3.2907,2.4944,12.664,0.0093509,0.032386
-3.2659,2.4702,12.569,0.0095247,0.032386
-3.2413,2.4363,12.478,0.0096963,0.032386
-3.2172,7.2755,11.414,0.0098652,0.032386
-3.1936,2.3397,12.306,0.010031,0.032386
-3.1705,7.1602,11.25,0.010192,0.032386
-3.1481,2.2062,12.151,0.010349,0.032386
-3.1265,7.0091,11.104,0.0105,0.032386
-3.1057,2.0379,12.015,0.010646,0.032386
-3.0859,1.9415,11.955,0.010785,0.032386
-3.067,1.8375,11.901,0.010917,0.032386
-3.0492,1.7262,11.852,0.011041,0.032386
-3.0326,1.6081,11.809,0.011157,0.032386
-3.0172,1.4836,11.772,0.011265,0.032386
-3.0031,1.3533,11.742,0.011364,0.032386
-2.9903,6.1005,10.741,0.011454,0.032386
-2.9789,1.0772,11.7,0.011534,0.032386
-2.9689,0.93253,11.689,0.011603,0.032386
-2.9604,0.78415,11.685,0.011663,0.032386
-2.9534,0.63267,11.687,0.011712,0.032386
-2.9479,0.47869,11.696,0.01175,0.032386
-2.944,5.2056,10.735,0.011778,0.032386
-2.9416,0.16569,11.733,0.011794,0.032386
-2.9408,0.0078957,11.762,0.0118,0.032386
-2.9416,-0.14993,11.796,0.011794,0.032386
-2.944,4.5757,10.861,0.011778,0.032386
-2.9479,-0.46318,11.884,0.01175,0.032386
-2.9534,4.2654,10.96,0.011712,0.032386
-2.9604,-0.76913,11.995,0.011663,0.032386
-2.9689,-0.91785,12.059,0.011603,0.032386
-2.9789,-1.0629,12.128,0.011534,0.032386
-2.9903,-1.2039,12.202,0.011454,0.032386
-3.0031,-1.34,12.28,0.011364,0.032386
-3.0172,-1.4709,12.363,0.011265,0.032386
-3.0326,-1.5959,12.45,0.011157,0.032386
-3.0492,-1.7147,12.54,0.011041,0.032386
-3.067,-1.8267,12.633,0.010917,0.032386
-3.0859,-1.9315,12.73,0.010785,0.032386
-3.1057,-2.0286,12.829,0.010646,0.032386
-3.1265,-2.1178,12.93,0.0105,0.032386
-3.1481,-2.1986,13.032,0.010349,0.032386
-3.1705,-2.2707,13.136,0.010192,0.032386
-3.1936,-2.3339,13.241,0.010031,0.032386
-3.2172,2.495,12.37,0.0098652,0.032386
-3.2413,-2.4323,13.452,0.0096963,0.032386
-3.2659,-2.4673,13.557,0.0095247,0.032386
-3.2907,-2.4925,13.661,0.0093509,0.032386
-3.3206,-7.3906,14.76,0.0091758,0.03242
-3.3408,2.3696,12.889,0.009,0.032386
-3.3708,-2.5088,13.985,0.0088242,0.03242
-3.391,-2.4944,14.063,0.0086491,0.032386
-3.4158,-2.4702,14.157,0.0084753,0.032386
-3.4403,-2.4363,14.248,0.0083037,0.032386
-3.4644,2.4901,13.36,0.0081348,0.032386
-3.4881,-2.3397,14.42,0.0079693,0.032386
-3.5111,-2.2774,14.5,0.0078078,0.032386
-3.5335,-2.2062,14.575,0.0076511,0.032386
-3.5552,-2.1262,14.646,0.0074997,0.032386
-3.5759,-2.0379,14.711,0.0073542,0.032386
-3.5958,-1.9415,14.771,0.0072152,0.032386
-3.6146,-1.8375,14.826,0.0070833,0.032386
-3.6324,3.1566,13.898,0.0069589,0.032386
-3.649,3.2747,13.941,0.0068426,0.032386
-3.6644,3.3992,13.978,0.0067348,0.032386
-3.6786,3.5295,14.008,0.0066359,0.032386
-3.6913,3.6651,14.032,0.0065463,0.032386
-3.7028,3.8056,14.05,0.0064665,0.032386
-3.7127,-0.93253,15.037,0.0063966,0.032386
-3.7261,-0.78415,15.061,0.006337,0.03242
-3.7331,-0.63267,15.059,0.006288,0.03242
-3.7386,-0.47869,15.05,0.0062496,0.03242
-3.7425,-0.32283,15.035,0.0062221,0.03242
-3.7449,-0.16569,15.013,0.0062055,0.03242
-3.7457,-0.0078957,14.984,0.0062,0.03242
-3.7449,0.14993,14.95,0.0062055,0.03242
-3.7425,0.30716,14.909,0.0062221,0.03242
-3.7386,0.46318,14.862,0.0062496,0.03242
-3.7331,0.61737,14.809,0.006288,0.03242
-3.7261,0.76913,14.751,0.006337,0.03242
-3.7176,0.91785,14.687,0.0063966,0.03242
-3.7076,1.0629,14.618,0.0064665,0.03242
-3.6962,1.2039,14.544,0.0065463,0.03242
-3.6834,1.34,14.466,0.0066359,0.03242
-3.6693,1.4709,14.383,0.0067348,0.03242
-3.6539,6.4787,13.32,0.0068426,0.03242
-3.6373,6.5975,13.23,0.0069589,0.03242
-3.6195,6.7095,13.136,0.0070833,0.03242
-3.6056,1.9315,14.036,0.0072152,0.032454
-3.5857,2.0286,13.937,0.0073542,0.032454
-3.5649,2.1178,13.836,0.0074997,0.032454
-3.5433,2.1986,13.733,0.0076511,0.032454
-3.5209,2.2707,13.629,0.0078078,0.032454
-3.4978,2.3339,13.525,0.0079693,0.032454
-3.4742,2.3878,13.419,0.0081348,0.032454
-3.4501,2.4323,13.314,0.0083037,0.032454
-3.4255,2.4673,13.209,0.0084753,0.032454
-3.4007,2.4925,13.104,0.0086491,0.032454
-3.3757,2.5078,13.001,0.0088242,0.032454
-3.3506,2.5133,12.9,0.009,0.032454
-3.3206,7.3916,11.804,0.0091758,0.03242
-3.2956,2.4944,12.683,0.0093509,0.03242
-3.2708,2.4702,12.589,0.0095247,0.03242
-3.2462,2.4363,12.498,0.0096963,0.03242
-3.2221,2.3927,12.41,0.0098652,0.03242
-3.1936,2.3397,12.306,0.010031,0.032386
-3.1754,2.2774,12.246,0.010192,0.03242
-3.1481,7.089,11.175,0.010349,0.032386
-3.1314,2.1262,12.1,0.0105,0.03242
-3.1106,2.0379,12.035,0.010646,0.03242
-3.0907,1.9415,11.975,0.010785,0.03242
-3.0719,1.8375,11.92,0.010917,0.03242
-3.059,1.7262,11.891,0.011041,0.032454
-3.0424,1.6081,11.848,0.011157,0.032454
-3.027,1.4836,11.811,0.011265,0.032454
-3.0129,1.3533,11.781,0.011364,0.032454
-3.0001,1.2177,11.757,0.011454,0.032454
-2.9887,1.0772,11.739,0.011534,0.032454
-2.9787,0.93253,11.728,0.011603,0.032454
-2.9702,0.78415,11.724,0.011663,0.032454
-2.9632,0.63267,11.726,0.011712,0.032454
-2.9577,0.47869,11.735,0.01175,0.032454
-2.9537,0.32283,11.75,0.011778,0.032454
-2.9514,0.16569,11.772,0.011794,0.032454
-2.9506,-4.8749,12.777,0.0118,0.032454
-2.9465,-0.14993,11.816,0.011794,0.03242
-2.9489,-0.30716,11.857,0.011778,0.03242
-2.9479,-0.46318,11.884,0.01175,0.032386
-2.9339,-0.61737,11.859,0.011712,0.032249
-2.8872,4.1137,10.726,0.011663,0.031873
-2.8224,3.965,10.497,0.011603,0.03136
-2.7445,3.8199,10.214,0.011534,0.030745
-2.6631,8.5618,8.9402,0.011454,0.030096
-2.5832,8.4256,8.6475,0.011364,0.029446
-2.5045,8.2948,8.3591,0.011265,0.028797
-2.432,3.2869,9.0707,0.011157,0.028182
-2.351,8.0509,7.7938,0.011041,0.027498
-2.2565,7.9389,7.438,0.010917,0.026712
-2.1288,12.717,5.9719,0.010785,0.025687
-1.9631,17.503,4.352,0.010646,0.024388
-1.7398,22.296,2.4998,0.0105,0.022679
-1.527,17.333,2.6416,0.010349,0.021038
-1.3834,12.378,3.058,0.010192,0.019876
-1.2453,12.315,2.5184,0.010031,0.018748
-1.1078,12.261,1.9792,0.0098652,0.01762
-0.99525,12.216,1.5378,0.0096963,0.016663
-0.91723,7.2984,2.2093,0.0095247,0.015945
-0.83952,7.2732,1.9034,0.0093509,0.015228
-0.76199,7.2578,1.5964,0.0091758,0.01451
-0.68945,7.2524,1.3073,0.009,0.013826
-0.63156,7.2568,1.0749,0.0088242,0.013245
-0.57845,7.2712,0.85958,0.0086491,0.012698
-0.53003,2.4126,1.6376,0.0084753,0.012186
-0.49596,2.4465,1.4945,0.0083037,0.011775
-0.47126,2.4901,1.387,0.0081348,0.011434
-0.44608,2.5431,1.2757,0.0079693,0.011092
-0.42519,2.6054,1.1797,0.0078078,0.010784
-0.39387,2.6766,1.0402,0.0076511,0.010408
-0.35203,7.6394,-0.11977,0.0074997,0.0099639
-0.31422,2.8449,0.68788,0.0073542,0.0095537
-0.26571,7.8241,-0.50197,0.0072152,0.0090752
-0.22108,3.0453,0.27527,0.0070833,0.0086309
-0.16561,3.1566,0.031121,0.0069589,0.0081182
-0.10899,3.2747,-0.219,0.0068426,0.0076055
-0.056029,3.3992,-0.45572,0.0067348,0.007127
-0.011559,3.5295,-0.65966,0.0066359,0.0067168
0.02936,8.5479,-1.827,0.0065463,0.0063408
0.061897,-1.0772,-0.032142,0.0064665,0.0060332
0.10563,8.8331,-2.1891,0.0063966,0.0056572
0.14106,4.0987,-1.384,0.006337,0.0053496
0.178,4.2501,-1.562,0.006288,0.005042
0.19693,-0.47869,-0.69198,0.0062496,0.0048711
0.21253,4.56,-1.7621,0.0062221,0.0047344
0.21505,-0.16569,-0.82705,0.0062055,0.0047002
0.22891,-0.0078957,-0.91405,0.0062,0.0045977
0.24434,0.14993,-1.0074,0.0062055,0.0044951
0.25647,0.30716,-1.0873,0.0062221,0.0044268
0.26041,0.46318,-1.1343,0.0062496,0.0044268
0.261,0.61737,-1.1675,0.006288,0.0044609
0.25825,0.76913,-1.1868,0.006337,0.0045293
0.257,0.91785,-1.2116,0.0063966,0.0045977
0.25233,-3.8199,-0.24534,0.0064665,0.0047002
0.2442,-3.679,-0.24102,0.0065463,0.0048369
0.23258,1.34,-1.1983,0.0066359,0.0050078
0.21741,-3.4119,-0.18725,0.0067348,0.0052129
0.20351,-3.2869,-0.15668,0.0068426,0.005418
0.18595,1.7147,-1.0867,0.0069589,0.0056572
0.15001,-3.0561,0.011189,0.0070833,0.0060332
0.11026,-2.9513,0.14921,0.0072152,0.0064434
0.061761,-2.8542,0.32379,0.0073542,0.0069219
0.023951,-2.765,0.4572,0.0074997,0.007332
0.016283,2.1986,-0.50485,0.0076511,0.0075371
0.053321,7.1535,-1.644,0.0078078,0.0074346
0.081266,2.3339,-0.79184,0.0079693,0.0074004
0.095143,-2.495,0.11843,0.0081348,0.0074687
0.085094,-2.4505,0.14972,0.0083037,0.007708
